ID,Industry_Name,City,Rank
10955,Information Technology and Services,Nuiqsut,48
10956,Insurance,San Diego,48
10957,Insurance,Nuiqsut,48
10958,International Affairs,Fort Worth,48
10959,International Affairs,Nuiqsut,48
10960,International Trade and Development,Wichita,48
10961,International Trade and Development,Nuiqsut,48
10962,Internet,Cleveland,48
10963,Internet,Nuiqsut,48
10964,Investment Banking,Minneapolis,48
10965,Investment Banking,Nuiqsut,48
10966,Investment Management,Atlanta,48
10967,Investment Management,Nuiqsut,48
10968,Judiciary,Milwaukee,48
10969,Judiciary,Nuiqsut,48
10970,Law Enforcement,San Antonio,48
10971,Law Enforcement,Nuiqsut,48
10972,Law Practice,San Jose,48
10973,Law Practice,Nuiqsut,48
10974,Legal Services,Louisville,48
10975,Legal Services,Nuiqsut,48
10976,Legislative Office,Salt Lake City,48
10977,Legislative Office,Nuiqsut,48
10978,Leisure,Nuiqsut,48
10979,Libraries,Philadelphia,48
10980,Libraries,Nuiqsut,48
10981,Logistics and Supply Chain,Columbus,48
10982,Logistics and Supply Chain,Nuiqsut,48
10983,Luxury Goods amp; Jewelry,Tulsa,48
10984,Luxury Goods amp; Jewelry,Nuiqsut,48
10985,Machinery,Rochester,48
10986,Machinery,Nuiqsut,48
10987,Management Consulting,Austin,48
10988,Management Consulting,Nuiqsut,48
10989,Maritime,St. Paul,48
10990,Maritime,Nuiqsut,48
10991,Market Research,Oklahoma City,48
10992,Market Research,Nuiqsut,48
10993,Marketing and Advertising,Denver,48
10994,Marketing and Advertising,Nuiqsut,48
10995,Mechanical or Industrial Engineering,Kansas City,48
10996,Mechanical or Industrial Engineering,Nuiqsut,48
10997,Media Production,Charlotte,48
10998,Media Production,Nuiqsut,48
10999,Medical Devices,Grand Rapids,48
11000,Medical Devices,Nuiqsut,48
11001,Medical Practice,Memphis,48
11002,Medical Practice,Nuiqsut,48
11003,Mental Health Care,Seattle,48
11004,Mental Health Care,Nuiqsut,48
11005,Military,Miami,48
11006,Military,Nuiqsut,48
11007,Mining amp; Metals,Jacksonville,48
11008,Mining amp; Metals,Nuiqsut,48
11009,Motion Pictures and Film,Irvine,48
11010,Motion Pictures and Film,Nuiqsut,48
11011,Museums and Institutions,Redmond,48
11012,Museums and Institutions,Nuiqsut,48
11013,Music,Santa Clara,48
11014,Music,Nuiqsut,48
11015,Nanotechnology,Baltimore,48
11016,Nanotechnology,Nuiqsut,48
11017,Newspapers,Pittsburgh,48
11018,Newspapers,Nuiqsut,48
11019,Nonprofit Organization Management,Orlando,48
11020,Nonprofit Organization Management,Nuiqsut,48
11021,Oil amp; Energy,Omaha,48
11022,Oil amp; Energy,Nuiqsut,48
11023,Online Media,Birmingham,48
11024,Online Media,Nuiqsut,48
11025,Outsourcing/Offshoring,Detroit,48
11026,Outsourcing/Offshoring,Nuiqsut,48
11027,Package/Freight Delivery,Tucson,48
11028,Package/Freight Delivery,Nuiqsut,48
11029,Packaging and Containers,Huntsville,48
11030,Packaging and Containers,Nuiqsut,48
11031,Paper amp; Forest Products,Richmond,48
11032,Paper amp; Forest Products,Nuiqsut,48
11033,Performing Arts,Sunnyvale,48
11034,Performing Arts,Nuiqsut,48
11035,Pharmaceuticals,Everett,48
11036,Pharmaceuticals,Nuiqsut,48
11037,Philanthropy,Chicago,48
11038,Philanthropy,Nuiqsut,48
11039,Photography,Houston,48
11040,Photography,Nuiqsut,48
11041,Plastics,New York,48
11042,Plastics,Nuiqsut,48
11043,Political Organization,Chicago,48
11044,Political Organization,Nuiqsut,48
11045,Primary/Secondary Education,Los Angeles,48
11046,Primary/Secondary Education,Nuiqsut,48
11047,Printing,St. Louis,48
11048,Printing,Nuiqsut,48
11049,Professional Training amp; Coaching,Dallas,48
11050,Professional Training amp; Coaching,Nuiqsut,48
11051,Program Development,Cincinnati,48
11052,Program Development,Nuiqsut,48
11053,Public Policy,Indianapolis,48
11054,Public Policy,Nuiqsut,48
11055,Public Relations and Communications,Phoenix,48
11056,Public Relations and Communications,Nuiqsut,48
11057,Public Safety,San Diego,48
11058,Public Safety,Nuiqsut,48
11059,Publishing,Fort Worth,48
11060,Publishing,Nuiqsut,48
11061,Railroad Manufacture,Wichita,48
11062,Railroad Manufacture,Nuiqsut,48
11063,Ranching,Cleveland,48
11064,Ranching,Nuiqsut,48
11065,Real Estate,Minneapolis,48
11066,Real Estate,Nuiqsut,48
11067,Recreational Facilities and Services,Atlanta,48
11068,Recreational Facilities and Services,Nuiqsut,48
11069,Religious Institutions,Milwaukee,48
11070,Religious Institutions,Nuiqsut,48
11071,Renewables amp; Environment,San Antonio,48
11072,Renewables amp; Environment,Nuiqsut,48
11073,Research,San Jose,48
11074,Research,Nuiqsut,48
11075,Restaurants,Louisville,48
11076,Restaurants,Nuiqsut,48
11077,Retail,Salt Lake City,48
11078,Retail,Nuiqsut,48
11079,Security and Investigations,Portland,48
11080,Security and Investigations,Nuiqsut,48
11081,Semiconductors,Philadelphia,48
11082,Semiconductors,Nuiqsut,48
11083,Shipbuilding,Columbus,48
11084,Shipbuilding,Nuiqsut,48
11085,Sporting Goods,Tulsa,48
11086,Sporting Goods,Nuiqsut,48
11087,Sports,Rochester,48
11088,Sports,Nuiqsut,48
11089,Staffing and Recruiting,Austin,48
11090,Staffing and Recruiting,Nuiqsut,48
11091,Supermarkets,St. Paul,48
11092,Supermarkets,Nuiqsut,48
11093,Telecommunications,Oklahoma City,48
11094,Telecommunications,Nuiqsut,48
11095,Textiles,Denver,48
11096,Textiles,Nuiqsut,48
11097,Think Tanks,Kansas City,48
11098,Think Tanks,Nuiqsut,48
11099,Tobacco,Charlotte,48
11100,Tobacco,Nuiqsut,48
11101,Translation and Localization,Grand Rapids,48
11102,Translation and Localization,Nuiqsut,48
11103,Transportation/Trucking/Railroad,Memphis,48
11104,Transportation/Trucking/Railroad,Nuiqsut,48
11105,Utilities,Seattle,48
11106,Utilities,Nuiqsut,48
11107,Venture Capital amp; Private Equity,Miami,48
11108,Venture Capital amp; Private Equity,Nuiqsut,48
11109,Veterinary,Jacksonville,48
11110,Veterinary,Nuiqsut,48
11111,Warehousing,Irvine,48
11112,Warehousing,Nuiqsut,48
11113,Wholesale,Redmond,48
11114,Wholesale,Nuiqsut,48
11115,Wine and Spirits,Santa Clara,48
11116,Wine and Spirits,Nuiqsut,48
11117,Wireless,Baltimore,48
11118,Wireless,Nuiqsut,48
11119,Writing and Editing,Pittsburgh,48
11120,Writing and Editing,Nuiqsut,48
11121,Accounting,Huntsville,47
11122,Accounting,Shenandoah,47
11123,Airlines/Aviation,Richmond,47
11124,Alternative Dispute Resolution,Sunnyvale,47
11125,Alternative Medicine,Everett,47
11126,Alternative Medicine,Deadhorse,47
11127,Animation,Los Angeles,47
11128,Animation,Deadhorse,47
11129,Apparel amp; Fashion,Houston,47
11130,Apparel amp; Fashion,Deadhorse,47
11131,Architecture amp; Planning,New York,47
11132,Architecture amp; Planning,Deadhorse,47
11133,Arts and Crafts,Chicago,47
11134,Arts and Crafts,Deadhorse,47
11135,Automotive,Los Angeles,47
11136,Automotive,Deadhorse,47
11137,Aviation amp; Aerospace,St. Louis,47
11138,Aviation amp; Aerospace,Deadhorse,47
11139,Banking,Dallas,47
11140,Banking,Deadhorse,47
11141,Biotechnology,Cincinnati,47
11142,Biotechnology,Deadhorse,47
11143,Broadcast Media,Indianapolis,47
11144,Broadcast Media,Deadhorse,47
11145,Building Materials,Phoenix,47
11146,Building Materials,Deadhorse,47
11147,Business Supplies and Equipment,San Diego,47
11148,Business Supplies and Equipment,Deadhorse,47
11149,Capital Markets,Fort Worth,47
11150,Capital Markets,Deadhorse,47
11151,Chemicals,Wichita,47
11152,Chemicals,Deadhorse,47
11153,Civic amp; Social Organization,Cleveland,47
11154,Civic amp; Social Organization,Deadhorse,47
11155,Civil Engineering,Minneapolis,47
11156,Civil Engineering,Deadhorse,47
11157,Commercial Real Estate,Atlanta,47
11158,Commercial Real Estate,Deadhorse,47
11159,Computer amp; Network Security,Milwaukee,47
11160,Computer amp; Network Security,Deadhorse,47
11161,Computer Games,San Antonio,47
11162,Computer Games,Deadhorse,47
11163,Computer Hardware,San Jose,47
11164,Computer Hardware,Deadhorse,47
11165,Computer Networking,Louisville,47
11166,Computer Networking,Deadhorse,47
11167,Computer Software,Salt Lake City,47
11168,Computer Software,Deadhorse,47
11169,Construction,Portland,47
11170,Construction,Deadhorse,47
11171,Consumer Electronics,Philadelphia,47
11172,Consumer Electronics,Deadhorse,47
11173,Consumer Goods,Columbus,47
11174,Consumer Goods,Deadhorse,47
11175,Consumer Services,Tulsa,47
11176,Consumer Services,Deadhorse,47
11177,Cosmetics,Rochester,47
11178,Cosmetics,Deadhorse,47
11179,Dairy,Austin,47
11180,Dairy,Deadhorse,47
11181,Defense amp; Space,St. Paul,47
11182,Defense amp; Space,Deadhorse,47
11183,Design,Oklahoma City,47
11184,Design,Deadhorse,47
11185,Education Management,Denver,47
11186,Education Management,Deadhorse,47
11187,E-Learning,Kansas City,47
11188,E-Learning,Deadhorse,47
11189,Electrical/Electronic Manufacturing,Charlotte,47
11190,Electrical/Electronic Manufacturing,Deadhorse,47
11191,Entertainment,Grand Rapids,47
11192,Entertainment,Deadhorse,47
11193,Environmental Services,Memphis,47
11194,Environmental Services,Deadhorse,47
11195,Events Services,Seattle,47
11196,Events Services,Deadhorse,47
11197,Executive Office,Miami,47
11198,Executive Office,Deadhorse,47
11199,Facilities Services,Jacksonville,47
11200,Facilities Services,Deadhorse,47
11201,Farming,Irvine,47
11202,Farming,Deadhorse,47
11203,Financial Services,Redmond,47
11204,Financial Services,Deadhorse,47
11205,Fine Art,Santa Clara,47
11206,Fine Art,Deadhorse,47
11207,Fishery,Baltimore,47
11208,Fishery,Deadhorse,47
11209,Food amp; Beverages,Pittsburgh,47
11210,Food amp; Beverages,Deadhorse,47
11211,Food Production,Orlando,47
11212,Food Production,Deadhorse,47
11213,Fund-Raising,Omaha,47
11214,Fund-Raising,Deadhorse,47
11215,Furniture,Birmingham,47
11216,Furniture,Deadhorse,47
11217,Gambling amp; Casinos,Detroit,47
11218,Gambling amp; Casinos,Deadhorse,47
11219,Glass,Deadhorse,47
11220,Glass Ceramics amp; Concrete,Tucson,47
11221,"Glass, Ceramics &amp; Concrete",Salt Lake City,47
11222,Government Administration,Huntsville,47
11223,Government Administration,Deadhorse,47
11224,Government Relations,Richmond,47
11225,Government Relations,Deadhorse,47
11226,Graphic Design,Sunnyvale,47
11227,Graphic Design,Deadhorse,47
11228,Health,Deadhorse,47
11229,Health Wellness and Fitness,Everett,47
11230,Higher Education,Los Angeles,47
11231,Higher Education,Deadhorse,47
11232,Hospital amp; Health Care,Houston,47
11233,Hospital amp; Health Care,Deadhorse,47
11234,Hospitality,New York,47
11235,Hospitality,Deadhorse,47
11236,Human Resources,Chicago,47
11237,Human Resources,Deadhorse,47
11238,Import and Export,Los Angeles,47
11239,Import and Export,Deadhorse,47
11240,Individual amp; Family Services,St. Louis,47
11241,Individual amp; Family Services,Deadhorse,47
11242,Industrial Automation,Dallas,47
11243,Industrial Automation,Deadhorse,47
11244,Information Services,Cincinnati,47
11245,Information Services,Deadhorse,47
11246,Information Technology and Services,Indianapolis,47
11247,Information Technology and Services,Deadhorse,47
11248,Insurance,Phoenix,47
11249,Insurance,Deadhorse,47
11250,International Affairs,San Diego,47
11251,International Affairs,Deadhorse,47
11252,International Trade and Development,Fort Worth,47
11253,International Trade and Development,Deadhorse,47
11254,Internet,Wichita,47
11255,Internet,Deadhorse,47
11256,Investment Banking,Cleveland,47
11257,Investment Banking,Deadhorse,47
11258,Investment Management,Minneapolis,47
11259,Investment Management,Deadhorse,47
11260,Judiciary,Atlanta,47
11261,Judiciary,Deadhorse,47
11262,Law Enforcement,Milwaukee,47
11263,Law Enforcement,Deadhorse,47
11264,Law Practice,San Antonio,47
11265,Law Practice,Deadhorse,47
11266,Legal Services,San Jose,47
11267,Legal Services,Deadhorse,47
11268,Legislative Office,Louisville,47
11269,Legislative Office,Deadhorse,47
11270,Leisure,Deadhorse,47
11271,Libraries,Portland,47
11272,Libraries,Deadhorse,47
11273,Logistics and Supply Chain,Philadelphia,47
11274,Logistics and Supply Chain,Deadhorse,47
11275,Luxury Goods amp; Jewelry,Columbus,47
11276,Luxury Goods amp; Jewelry,Deadhorse,47
11277,Machinery,Tulsa,47
11278,Machinery,Deadhorse,47
11279,Management Consulting,Rochester,47
11280,Management Consulting,Deadhorse,47
11281,Maritime,Austin,47
11282,Maritime,Deadhorse,47
11283,Market Research,St. Paul,47
11284,Market Research,Deadhorse,47
11285,Marketing and Advertising,Oklahoma City,47
11286,Marketing and Advertising,Deadhorse,47
11287,Mechanical or Industrial Engineering,Denver,47
11288,Mechanical or Industrial Engineering,Deadhorse,47
11289,Media Production,Kansas City,47
11290,Media Production,Deadhorse,47
11291,Medical Devices,Charlotte,47
11292,Medical Devices,Deadhorse,47
11293,Medical Practice,Grand Rapids,47
11294,Medical Practice,Deadhorse,47
11295,Mental Health Care,Memphis,47
11296,Mental Health Care,Deadhorse,47
11297,Military,Seattle,47
11298,Military,Deadhorse,47
11299,Mining amp; Metals,Miami,47
11300,Mining amp; Metals,Deadhorse,47
11301,Motion Pictures and Film,Jacksonville,47
11302,Motion Pictures and Film,Deadhorse,47
11303,Museums and Institutions,Irvine,47
11304,Museums and Institutions,Deadhorse,47
11305,Music,Redmond,47
11306,Music,Deadhorse,47
11307,Nanotechnology,Santa Clara,47
11308,Nanotechnology,Deadhorse,47
11309,Newspapers,Baltimore,47
11310,Newspapers,Deadhorse,47
11311,Nonprofit Organization Management,Pittsburgh,47
11312,Nonprofit Organization Management,Deadhorse,47
11313,Oil amp; Energy,Orlando,47
11314,Oil amp; Energy,Deadhorse,47
11315,Online Media,Omaha,47
11316,Online Media,Deadhorse,47
11317,Outsourcing/Offshoring,Birmingham,47
11318,Outsourcing/Offshoring,Deadhorse,47
11319,Package/Freight Delivery,Detroit,47
11320,Package/Freight Delivery,Deadhorse,47
11321,Packaging and Containers,Tucson,47
11322,Packaging and Containers,Deadhorse,47
11323,Paper amp; Forest Products,Huntsville,47
11324,Paper amp; Forest Products,Deadhorse,47
11325,Performing Arts,Richmond,47
11326,Performing Arts,Deadhorse,47
11327,Pharmaceuticals,Sunnyvale,47
11328,Pharmaceuticals,Deadhorse,47
11329,Philanthropy,Everett,47
11330,Philanthropy,Deadhorse,47
11331,Photography,Los Angeles,47
11332,Photography,Deadhorse,47
11333,Plastics,Houston,47
11334,Plastics,Deadhorse,47
11335,Political Organization,New York,47
11336,Political Organization,Deadhorse,47
11337,Primary/Secondary Education,Chicago,47
11338,Primary/Secondary Education,Deadhorse,47
11339,Printing,Los Angeles,47
11340,Printing,Deadhorse,47
11341,Professional Training amp; Coaching,St. Louis,47
11342,Professional Training amp; Coaching,Deadhorse,47
11343,Program Development,Dallas,47
11344,Program Development,Deadhorse,47
11345,Public Policy,Cincinnati,47
11346,Public Policy,Deadhorse,47
11347,Public Relations and Communications,Indianapolis,47
11348,Public Relations and Communications,Deadhorse,47
11349,Public Safety,Phoenix,47
11350,Public Safety,Deadhorse,47
11351,Publishing,San Diego,47
11352,Publishing,Deadhorse,47
11353,Railroad Manufacture,Fort Worth,47
11354,Railroad Manufacture,Deadhorse,47
11355,Ranching,Wichita,47
11356,Ranching,Deadhorse,47
11357,Real Estate,Cleveland,47
11358,Real Estate,Deadhorse,47
11359,Recreational Facilities and Services,Minneapolis,47
11360,Recreational Facilities and Services,Deadhorse,47
11361,Religious Institutions,Atlanta,47
11362,Religious Institutions,Deadhorse,47
11363,Renewables amp; Environment,Milwaukee,47
11364,Renewables amp; Environment,Deadhorse,47
11365,Research,San Antonio,47
11366,Research,Deadhorse,47
11367,Restaurants,San Jose,47
11368,Restaurants,Deadhorse,47
11369,Retail,Louisville,47
11370,Retail,Deadhorse,47
11371,Security and Investigations,Salt Lake City,47
11372,Security and Investigations,Deadhorse,47
11373,Semiconductors,Portland,47
11374,Semiconductors,Deadhorse,47
11375,Shipbuilding,Philadelphia,47
11376,Shipbuilding,Deadhorse,47
11377,Sporting Goods,Columbus,47
11378,Sporting Goods,Deadhorse,47
11379,Sports,Tulsa,47
11380,Sports,Deadhorse,47
11381,Staffing and Recruiting,Rochester,47
11382,Staffing and Recruiting,Deadhorse,47
11383,Supermarkets,Austin,47
11384,Supermarkets,Deadhorse,47
11385,Telecommunications,St. Paul,47
11386,Telecommunications,Deadhorse,47
11387,Textiles,Oklahoma City,47
11388,Textiles,Deadhorse,47
11389,Think Tanks,Denver,47
11390,Think Tanks,Deadhorse,47
11391,Tobacco,Kansas City,47
11392,Tobacco,Deadhorse,47
11393,Translation and Localization,Charlotte,47
11394,Translation and Localization,Deadhorse,47
11395,Transportation/Trucking/Railroad,Grand Rapids,47
11396,Transportation/Trucking/Railroad,Deadhorse,47
11397,Utilities,Memphis,47
11398,Utilities,Deadhorse,47
11399,Venture Capital amp; Private Equity,Seattle,47
11400,Venture Capital amp; Private Equity,Deadhorse,47
11401,Veterinary,Miami,47
11402,Veterinary,Deadhorse,47
11403,Warehousing,Jacksonville,47
11404,Warehousing,Deadhorse,47
11405,Wholesale,Irvine,47
11406,Wholesale,Deadhorse,47
11407,Wine and Spirits,Redmond,47
11408,Wine and Spirits,Deadhorse,47
11409,Wireless,Santa Clara,47
11410,Wireless,Deadhorse,47
11411,Writing and Editing,Baltimore,47
11412,Writing and Editing,Deadhorse,47
11413,Accounting,Tucson,46
11414,Accounting,Wake Forest,46
11415,Airlines/Aviation,Huntsville,46
11416,Alternative Dispute Resolution,Richmond,46
11417,Alternative Medicine,Sunnyvale,46
11418,Alternative Medicine,Kaktovik,46
11419,Animation,Everett,46
11420,Animation,Kaktovik,46
11421,Apparel amp; Fashion,St. Louis,46
11422,Apparel amp; Fashion,Kaktovik,46
11423,Architecture amp; Planning,Houston,46
11424,Architecture amp; Planning,Kaktovik,46
11425,Arts and Crafts,New York,46
11426,Arts and Crafts,Kaktovik,46
11427,Automotive,Chicago,46
11428,Automotive,Kaktovik,46
11429,Aviation amp; Aerospace,Los Angeles,46
11430,Aviation amp; Aerospace,Kaktovik,46
11431,Banking,St. Louis,46
11432,Banking,Kaktovik,46
11433,Biotechnology,Dallas,46
11434,Biotechnology,Kaktovik,46
11435,Broadcast Media,Cincinnati,46
11436,Broadcast Media,Kaktovik,46
11437,Building Materials,Indianapolis,46
11438,Building Materials,Kaktovik,46
11439,Business Supplies and Equipment,Phoenix,46
11440,Business Supplies and Equipment,Kaktovik,46
11441,Capital Markets,San Diego,46
11442,Capital Markets,Kaktovik,46
11443,Chemicals,Fort Worth,46
11444,Chemicals,Kaktovik,46
11445,Civic amp; Social Organization,Wichita,46
11446,Civic amp; Social Organization,Kaktovik,46
11447,Civil Engineering,Cleveland,46
11448,Civil Engineering,Kaktovik,46
11449,Commercial Real Estate,Minneapolis,46
11450,Commercial Real Estate,Kaktovik,46
11451,Computer amp; Network Security,Atlanta,46
11452,Computer amp; Network Security,Kaktovik,46
11453,Computer Games,Milwaukee,46
11454,Computer Games,Kaktovik,46
11455,Computer Hardware,San Antonio,46
11456,Computer Hardware,Kaktovik,46
11457,Computer Networking,San Jose,46
11458,Computer Networking,Kaktovik,46
11459,Computer Software,Louisville,46
